Year,Argentina,Developing Asia,Australia,Belgium,Brazil,Canada,Chile,China,Czech Republic,Germany,Developing Countries,Denmark,East Asia & Pacific developing,Europe & Central Asia developing,Spain,Estonia,Finland,France,United Kingdom,High Income Countries,"Hong Kong SAR, China",Hungary,High income: OECD,Indonesia,Israel,Italy,Jordan,Japan,"Korea, Rep.",Latin America & Caribbean developing,Low Income,Mexico,Middle Income Countries,Middle East & N. Africa developing,Malaysia,Netherlands,Norway,New Zealand,High Income: Non-OECD,Peru,Philippines,Poland,Russian Federation,South Asia developing,Singapore,Sub-Saharan Africa developing,Slovakia,Sweden,Thailand,Turkey,"Taiwan, China",Uganda,United States,World (WBG members)
1996M04,3166.575,NA,8995.271,24875.94,6420.994,NA,NA,NA,NA,52706.32,NA,5219.989,NA,NA,10641.1,306.9374,2982.038,NA,16500.33,367401.5,14562.63,NA,333279,NA,1329.91,30672.6,NA,30350.62,7319.267,19367.84,NA,11871.2,NA,NA,NA,18855.64,9523.69,1613.56,34012.75,1075.65,1799.809,NA,NA,NA,8198.937,NA,NA,8096.12,5195.024,116.0667,8084.602,NA,59514.51,468397.8
1996M05,3691.22,NA,9836.85,24742.76,6766.637,NA,NA,NA,NA,51858.26,NA,5742.518,NA,NA,11452.43,334.3942,3110.709,NA,16601.85,375893.9,14809.02,NA,341322.1,NA,1571.859,34717.9,NA,28925.82,7969.27,20396.81,NA,12424.77,NA,NA,NA,19692.31,8971.089,1961.752,34504.07,1205.403,1939.064,NA,NA,NA,8360.618,NA,NA,8011.936,6057.131,108.0189,7643.212,NA,60988.82,481112
1996M06,3387.972,NA,9084.799,24880.17,5779.57,NA,NA,NA,NA,50786.62,NA,5548.955,NA,NA,10390.45,284.9165,3358.002,NA,16454.92,369580.3,13646.71,NA,336977.3,NA,1586.538,33435.53,NA,30861.86,8234.589,19037.94,NA,11785.11,NA,NA,NA,20013.66,8841.25,1466.778,32718.67,1473.266,2139.965,NA,NA,NA,7935.556,NA,NA,8143.424,5334.836,123.0826,7748.428,NA,59343.98,471175.6
1996M07,3454.973,NA,9214.079,25231.28,6726.46,NA,NA,NA,NA,56071.39,NA,5008.187,NA,NA,11449.25,279.9856,2662.004,NA,15788.81,376676.2,16552.73,NA,340153.7,NA,1706.458,38151.92,NA,32388.24,7227.314,20600.89,NA,12399.49,NA,NA,NA,19034.92,8539.506,1626.305,36207.86,1474.932,1966.744,NA,NA,NA,8592.249,NA,NA,6329.569,5453.948,137.7082,7607.906,NA,54766.39,481576.5
1996M08,3543.171,NA,9257.082,25062.42,6646.517,NA,NA,NA,NA,47516.83,NA,5600.513,NA,NA,6909.406,348.1919,2931.553,NA,15848.67,344652.9,15646.48,NA,308827,NA,1264.004,21827.92,NA,29607.24,7132.444,20125.6,NA,12109.12,NA,NA,NA,17630.83,9244.466,1478.496,35221.61,1369.962,2046.684,NA,NA,NA,8216.931,NA,NA,7147.656,5782.699,142.8003,7815.033,NA,59455.87,443756.6
1996M09,3058.161,NA,9178.096,24703.53,6257.248,NA,NA,NA,NA,51841.36,NA,5916.917,NA,NA,10337.18,337.1063,3107.419,NA,16056.78,371394,15836.37,NA,335987.5,NA,1646.743,30710.18,NA,32965.38,7389.176,20214.43,NA,12728.63,NA,NA,NA,19997.96,9322.961,1395.18,35175.54,1228.558,2163.083,NA,NA,NA,8421.855,NA,NA,8171.156,5562.767,149.3015,7859.158,NA,58779.51,475258.5
1996M10,3326.307,NA,9799.756,24478.83,6419.668,NA,NA,NA,NA,59831.96,NA,6256.778,NA,NA,12745.85,389.7321,3498.117,NA,16784.26,407231,16315.03,NA,370758.3,NA,1758.293,37652.78,NA,33394.32,8758.062,21420.64,NA,13762.67,NA,NA,NA,20590.1,10124.01,1586.385,36528.2,1238.301,2232.454,NA,NA,NA,9003.704,NA,NA,9043.113,5722.902,175.4115,7883.155,NA,65368.02,519446.6
1996M11,3103.884,NA,9480.672,24540.58,5969.056,NA,NA,NA,NA,56643.04,NA,6037.455,NA,NA,11738.54,378.2561,3885.444,NA,16558.02,393425.7,14905.98,NA,358607.7,NA,1768.278,32968.05,NA,33629.6,8435.936,19957.86,NA,12674.14,NA,NA,NA,20346.43,10234.66,1635.132,34926.58,1314.67,2182.403,NA,NA,NA,8652.437,NA,NA,8879.893,5931.86,195.0358,8264.276,NA,64345.73,501459.2
1996M12,3314.484,NA,10059.79,24997.66,5834.972,NA,NA,NA,NA,52730.81,NA,5531.566,NA,NA,10462.09,311.8699,3037.315,NA,16752.86,384694.1,14704.19,NA,349575.1,NA,1763.482,32971.37,NA,35138.59,9135.708,19968.41,NA,12738.2,NA,NA,NA,19829.56,9379.188,1616.256,35084.13,1395.239,2189.319,NA,NA,NA,8775.946,NA,NA,7608.064,5705.969,223.0978,8289.508,NA,62333.36,490928.2
1997M01,3086.793,NA,8839.342,24930.65,5714.545,26.88894,NA,NA,NA,51219.62,NA,5636.688,NA,NA,11198.1,314.7082,3182.34,NA,16243.59,369130,15131.28,NA,333254.1,NA,1808.733,29557.16,228.8867,29358.14,6831.973,19453.31,NA,12277.24,NA,NA,NA,21051.9,10812.22,1366.543,35556.43,1461.525,1872.077,NA,NA,NA,8981.359,NA,NA,8018.943,5603.618,202.4424,8357.007,NA,59111.57,471308.3
1997M02,3075.461,NA,9337.853,24900.42,4772.87,27.62311,NA,NA,NA,54061.7,NA,5663.982,NA,NA,10353.45,354.8973,3138.338,NA,16654.32,371069.8,11313.69,NA,344409,NA,1735.011,31997.62,192.5884,32223.91,7105.619,18263.66,NA,12225.43,NA,192.5884,NA,20883.18,8997.533,1526.19,27573.98,1265.356,1976.44,NA,NA,NA,6928.585,NA,NA,8252.116,5200.973,197.6889,6256.239,NA,61986.04,471548
1997M03,3257.339,NA,9892.195,24834.26,5765.027,28.4546,NA,NA,NA,56038.48,NA,5631.306,NA,NA,12145.92,377.6336,3476.685,NA,16696.43,405460.6,13422.19,NA,371224,NA,1941.853,33633.75,260.8515,36773.92,8663.217,20614.03,NA,13410.53,NA,260.8515,NA,21386.59,9458.729,1661.533,34564.35,1438.478,2170.553,NA,NA,NA,9240.663,NA,NA,8551.299,6033.498,239.3612,8644.164,NA,71302.59,516712.7
1997M04,3929.124,NA,9710.284,24861.65,6912.293,29.3264,NA,NA,NA,58228.99,NA,6197.897,NA,NA,13000.09,431.5421,3876.662,NA,17022.07,411616.4,15406.18,NA,375008.5,NA,1677.82,35513.7,216.901,35425.77,8638.762,22510.74,NA,14288.97,NA,216.901,NA,21559.05,10371.04,1841.971,36697.57,1309.482,2284.17,NA,NA,NA,9360.227,NA,NA,9613.123,5263.144,245.0079,8002.034,NA,67782.84,525569.3
1997M05,4169.009,NA,11119.33,25004.45,6910.503,29.22556,NA,NA,NA,55815.04,NA,5835.025,NA,NA,12212.29,408.5412,3554.831,NA,17185.32,405970.3,14949.96,NA,369188.4,NA,1807.327,35115.22,280.8504,33896.02,8911.725,21971.64,NA,13458.67,NA,280.8504,NA,20670.07,10249.37,1941.096,36781.56,1602.474,2190.099,NA,NA,NA,9387.778,NA,NA,8405.563,5914.635,269.1361,8274.821,NA,68566,519062.2
1997M06,3701.462,NA,9734.437,25012.85,7176.896,29.06385,NA,NA,NA,60985.94,NA,5993.528,NA,NA,12586.25,386.349,3552.456,NA,17209.8,414284.4,15175.89,NA,378231.6,NA,1837.789,36313.32,266.2578,35332.71,9394.854,23531.58,NA,14521.74,NA,266.2578,NA,21987.02,9483.534,1713.444,36247.05,1832.938,2376.003,NA,NA,NA,9268.534,NA,NA,9137.63,5511.729,279.9501,8101.16,NA,67891.64,530644.5
1997M07,3894.335,NA,10078.89,25014.79,7858.5,28.1691,NA,NA,NA,61717.52,NA,5433.013,NA,NA,14420.22,365.3977,3741.953,NA,16345.22,421104.4,17418.35,NA,380969.1,NA,2138.578,42411.26,333.2096,36609.46,9080.009,24007.26,NA,14630.35,NA,333.2096,NA,20526.92,9764.385,1642.99,39874.82,1518.414,2339.788,NA,NA,NA,9826.587,NA,NA,7420.651,5906.475,303.3717,8735.542,NA,64221.29,539912.8
1997M08,3920.414,NA,10212.46,25208.06,7595.355,28.16006,NA,NA,NA,51623.15,NA,5760.125,NA,NA,8032.264,421.4194,3339.136,NA,16939.91,372380,16527.33,NA,334496.2,NA,1663.826,22694.22,301.9671,33281.27,8586.505,23143.17,NA,13887.11,NA,301.9671,NA,18522.63,8774.351,1595.061,37339.35,1660.696,2600.214,NA,NA,NA,9110.136,NA,NA,7636.582,6058.434,324.0711,7781.475,NA,66269.1,481912.7
1997M09,3815.969,NA,10084.29,25039.9,6882,28.34137,NA,NA,NA,61893.14,NA,6497.624,NA,NA,12402.85,462.8988,3859.346,NA,17260.75,421906.2,16210.55,NA,382561.9,NA,2083.403,35526.62,301.8401,36721.58,8907.209,23471.7,NA,15320.71,NA,301.8401,NA,22519.55,10411.82,1594.348,39197.14,1268.988,2748.327,NA,NA,NA,10254.46,NA,NA,9638.958,6177.066,363.5962,8916.166,NA,67411.83,541087.6
1997M10,3985.619,NA,10732.31,24989.46,7313.315,29.42965,NA,NA,NA,64000.37,NA,6760.041,NA,NA,14988.84,505.7077,4169.231,NA,17946.45,446910,18264.78,NA,405958.7,NA,1741.9,39630.1,280.8278,38725,9892.955,24368.77,NA,15631.24,NA,280.8278,NA,22761.12,10468.92,1694.256,40890.47,1424.218,2864.597,NA,NA,NA,10089.24,NA,NA,10152.12,6631.614,407.6276,8550.832,NA,73481.92,572528
1997M11,3435.707,NA,10483.06,25261.55,5997.848,29.8315,NA,NA,NA,62001.12,NA,6375.936,NA,NA,13176.47,532.0072,3928.39,NA,17644.61,421870.2,15930.74,NA,383648.8,NA,2054.697,36029.53,292.5231,34508.13,10036.27,22022.98,NA,14764.62,NA,292.5231,NA,21451.36,10280.84,1599.539,38221.21,1260.512,2878.596,NA,NA,NA,9470.458,NA,NA,9405.039,6262.875,441.5844,9384.309,NA,68490.36,539488.7
1997M12,3491.398,NA,10331.86,25440.7,6862.968,30.60185,NA,NA,NA,60824.57,NA,5889.796,NA,NA,12480.37,467.3391,3596.755,NA,18069.87,426797,15938.28,NA,388903.9,NA,2029.859,36511.5,307.0093,37665.1,11629.69,23953.33,NA,15544.41,NA,307.0093,NA,21610.55,10192.35,1641.732,37994.59,1545.953,2779.678,NA,NA,NA,9832.419,NA,NA,8839.312,6439.882,447.4628,8732.493,NA,70602.05,548004
1998M01,3165.935,NA,8348.114,25638.97,5902.146,29.868,NA,NA,3311.508,57808.73,NA,5832.36,NA,NA,12058.57,439.2251,3594.547,NA,17314.05,390252.4,14847.08,NA,357847.3,9947.251,2020.109,30264,217.1324,31049.14,7689.213,20798.8,NA,13750.65,NA,217.1324,NA,22220.69,10906.35,1437.107,32792.4,1146.006,2545.159,NA,NA,NA,8368.36,NA,NA,8485.584,5634.845,436.479,6411.031,NA,65737.41,499222.3
1998M02,3424.785,NA,9190.81,25727.49,5715.931,29.899,NA,NA,3587.636,60490.03,NA,5900.996,NA,NA,13079.57,438.8424,4046.141,NA,17077.72,403791.8,11451.77,NA,373618.1,8221.725,1894.378,34340.41,235.7973,33680.8,9607.704,21015.98,NA,14310,NA,235.7973,NA,22569.53,9593.002,1608.921,30983.85,990.0407,2652.639,NA,NA,NA,8727.532,NA,NA,9161.832,6160.496,438.4836,7379.765,NA,66006.41,513665.2
1998M03,4104.712,NA,10134.09,25710.08,6627.942,30.00636,NA,NA,3960.797,65521.77,NA,6766.194,NA,NA,14246.97,510.3957,4027.656,NA,16996.13,448481.1,14221.52,NA,411114,10222.97,2297.341,40664.33,266.2595,37466.82,9902.135,24970.85,NA,17201.1,NA,266.2595,NA,24707.52,11489.04,1818.595,37796.68,1141.812,2924.895,NA,NA,NA,10336.08,NA,NA,10032.36,6750.433,555.7316,9134.362,NA,74670.87,573976
1998M04,4497.696,NA,9879.772,25638.34,7265.835,31.40045,NA,NA,3738.914,65672.87,NA,5334.088,NA,NA,13623.04,487.6901,4198.698,NA,17112.24,425733.2,15225.97,NA,388937.9,7836.494,2065.871,36337.83,248.8185,35109.04,10498.13,23990.49,NA,15640.66,NA,248.8185,NA,22715.42,9853.137,1745.189,37041.58,1083.994,2699.255,NA,NA,NA,9361.413,NA,NA,9239.687,6066.823,447.6838,7956.494,NA,68201.4,542171.3
1998M05,4669.443,NA,10700.55,25591.8,7393.665,31.59218,NA,NA,3566.021,60890.71,NA,5271.477,NA,NA,13596.06,525.2856,3790.219,NA,17023.95,415254.2,14921.65,NA,378692.7,8634.148,2125.471,36318.68,251.1981,32279.69,10128.15,24463.57,NA,15819.7,NA,251.1981,NA,22075.61,9625.948,1836.13,36719.79,1250.202,2839.618,NA,NA,NA,8787.681,NA,NA,8978.808,6031.313,583.5232,8341.017,NA,68131.42,532093.8
1998M06,4810.367,NA,10114.03,25719.1,7880.454,31.6317,NA,NA,3965.38,65108.92,NA,6582.698,NA,NA,14113.1,500.645,3984.662,NA,16938.88,433004.1,15447.12,NA,394909.9,10470.18,2140.018,39354.47,296.7795,33839.98,10400.6,26199.53,NA,16992.78,NA,296.7795,NA,23779.57,9867.334,1609.847,38262.91,1326.303,2796.246,NA,NA,NA,9758.813,NA,NA,9813.891,6510.182,569.1428,8246.609,NA,68861.34,557690.9
1998M07,4427.891,NA,10160.11,25950.59,8074.731,30.2676,NA,NA,3577.969,67389.04,NA,5870.121,NA,NA,13841.96,427.2668,3718.663,NA,16572.16,425592.4,15878.82,NA,387702.2,10456.37,2270.989,42040.48,315.1962,35652.68,8842.59,24523.37,NA,14983.06,NA,315.1962,NA,22728.45,9120.257,1659.196,38001.28,1465.575,2923.897,NA,NA,NA,9495.859,NA,NA,7977.6,6578.872,570.3323,8198.707,NA,62567.48,547276.8
1998M08,4492.461,NA,10144.23,26215.28,6572.449,30.59712,NA,NA,3226.943,54956.15,NA,5859.978,NA,NA,8631.184,478.7794,3477.042,NA,16639.61,378288,15866.4,NA,339177.2,9208.2,1799.984,23829.14,322.326,30891.35,9178.458,23387.79,NA,15316.64,NA,322.326,NA,19521.09,8238.738,1511.802,38546.87,1498.701,3075.087,NA,NA,NA,9201.675,NA,NA,8033.734,6060.863,591.3978,8986.339,NA,65129.35,489443.8
1998M09,4406.033,NA,10017.16,25775.04,7624.528,31.00076,NA,NA,3843.388,61247.55,NA,6904.182,NA,NA,12566.98,506.5813,4078.201,NA,16374.1,426550.9,15305.69,NA,388137.8,8921.443,2080.205,35382.2,284.2035,37095.18,10212.65,25889.36,NA,16813.34,NA,284.2035,NA,24166.34,10345.23,1592.87,38471.09,1451.499,3194.031,NA,NA,NA,9886.168,NA,NA,10397.89,6504.503,580.8473,8873.193,NA,68163.52,548385.6
1998M10,3853.148,NA,10767.3,25820.05,6792.103,32.68404,NA,NA,3796.1,67040.94,NA,6421.887,NA,NA,14079.77,512.8248,4320.105,NA,16901.71,445273.8,15772.06,NA,408571.3,8045.273,2249.723,37391.08,293.7307,37410.44,9677.785,25214.93,NA,16908.98,NA,293.7307,NA,24106.09,10803.07,1667.427,37177.47,1513.846,2839.809,NA,NA,NA,9456.962,NA,NA,10513.82,6579.655,655.8202,8095.296,NA,75207.88,567630.4
1998M11,3657.516,NA,10369.31,25597.13,6246.975,33.1611,NA,NA,3897.623,65757.2,NA,6362.325,NA,NA,13833.51,540.8773,3870.588,NA,17271.65,431256.5,15208.6,NA,393750.2,8012.843,2605.468,35581.02,304.8917,32054.48,10661.84,24911.92,NA,17067.76,NA,304.8917,NA,23613.09,10039.85,1720.739,37727.27,1597.18,2864.556,NA,NA,NA,9076.649,NA,NA,10414.88,6500.138,639.3707,9784.512,NA,71483.17,551024.2
1998M12,3830.987,NA,10993.79,25746.91,6634.906,33.99107,NA,NA,3225.787,60577.35,NA,6011.518,NA,NA,12595.23,524.9813,3885.833,NA,17239.56,426839.4,14507.71,NA,390886.8,8396.556,2469.64,35553.53,348.7805,36550.36,11484.26,25959.28,NA,17448.06,NA,348.7805,NA,23434.67,9666.878,1599.523,36314.02,1876.321,2787.632,NA,NA,NA,9457.494,NA,NA,9593.994,6629.187,661.9911,8517.823,NA,72006.07,547953.7
1999M01,3230.676,NA,9091.034,25853.9,5089.897,33.62035,NA,NA,3193.576,56005.57,NA,5693.949,NA,NA,11957.07,426.2576,3508.332,33041.62,16522.59,387309.5,14513.91,NA,352030.5,6444.189,2331.236,28021.29,231.7136,31273.04,8611.364,21235.77,NA,14525.96,NA,231.7136,NA,22818.32,9567.161,1387.415,35282.88,1619.911,2890.777,NA,NA,NA,8293.959,NA,NA,8528.644,5655.663,577.3554,9244.335,NA,64254.19,492557.4
1999M02,3254.714,NA,9167.656,25973.46,5789.124,33.87229,NA,NA,3350.219,61302.18,NA,5926.407,NA,NA,13677.69,414.7959,3638.262,35619.23,16588.63,399464,10787.43,NA,370723.7,6885.78,2154.894,32681.16,258.2398,32006.37,8905.863,23346.28,NA,16281.14,NA,258.2398,NA,22908.11,9546.263,1644.904,28959.5,1276.007,2879.387,NA,NA,NA,7734.884,NA,NA,9327.359,5886.722,725.2243,7182.47,NA,65419.77,510134.9
1999M03,4306.063,NA,10633.6,26418.06,6970.878,34.6648,NA,NA,4238.01,68227.52,NA,7052.699,NA,NA,15202.31,501.0384,4304.505,42473.25,16677.65,462476.1,13249.66,NA,425052.7,8550.914,2633.701,39341.57,292.0113,37964.64,11099.09,27617.45,NA,19244.52,NA,292.0113,NA,27110.59,11271.34,1939.945,37560.43,1402.051,3022.469,NA,NA,NA,10035.57,NA,NA,10892.44,6605.532,864.4447,9969.144,NA,75069.98,591394.1
1999M04,4321.915,NA,9462.182,26026.71,6929.118,35.44436,NA,NA,3982.737,65097.88,NA,5919.21,NA,NA,12853.78,457.1369,3960.82,37836.92,16972.47,429624,14560,NA,392269.2,7976.106,2152.801,34456.31,277.2832,35433.35,10757.4,25180.1,NA,16909.8,NA,277.2832,NA,23667.66,10006.35,1826.225,37409.23,1341.185,2583.92,NA,NA,NA,9711.067,NA,NA,9841.051,6333.915,753.1368,8816.249,NA,70479.57,548774.6
1999M05,4700.616,NA,10568.33,25912.36,8269.962,35.25747,NA,NA,4156.616,62151.3,NA,6347.73,NA,NA,14152.4,494.1976,4024.063,35735.38,17315.68,422959.4,14854.3,NA,383624.4,8076.314,2506.244,34472.88,297.3232,31013.95,10799.68,27649.56,NA,17779.49,NA,297.3232,NA,22966.49,9602.307,1788.349,39316.55,1600.109,3029.598,NA,NA,NA,9467.158,NA,NA,9349.341,6665.567,912.4442,10294.48,NA,69432,545247.4
1999M06,4487.909,NA,10336.73,26077.89,8142.013,35.17347,NA,NA,4393.24,69548.16,NA,6661.701,NA,NA,15173.08,496.4075,4167.336,42170.72,17727.79,455350.6,15125.01,NA,416291.6,6983.418,2595.707,38093.1,313.9922,35927.08,12105.55,28900.98,NA,19280.9,NA,313.9922,NA,25379.41,10404.18,1608.019,39131.64,1478.069,3173.651,4151.061,NA,NA,10024.51,NA,NA,10597.37,6834.094,924.6037,9494.206,NA,71073.49,583353.5
1999M07,4080.613,NA,10743.54,26416.2,7783.063,34.20847,NA,NA,3718.797,69002.07,NA,5817.865,NA,NA,13823.08,437.8114,3698.812,40896.49,17971.42,443456.8,16776.36,NA,403217.9,8011.041,2620.793,40661.43,278.1844,37319.79,11334.3,26901.09,NA,17413.73,NA,278.1844,NA,23089.56,8920.522,1729.844,40269.69,1704.297,3314.04,4044.852,NA,NA,9815.13,NA,NA,8398.996,7317.567,998.4968,9597.589,NA,65206.79,569201.4
1999M08,4367.151,NA,10780.69,26810.58,8120.19,34.22693,NA,NA,3762.819,60029.96,NA,6266.072,NA,NA,10052.1,485.6231,3712.707,30310.12,18135.38,405627.6,16947,NA,364468.1,8660.231,2397.63,24242.98,311.0229,34117.36,10632.98,28931.85,NA,19148.4,NA,311.0229,NA,21347.72,9864.732,1613.106,41108.49,1663.268,3713.475,4025.07,NA,NA,9584.202,NA,NA,8763.987,7384.204,880.5626,10210.14,NA,70456.05,528960
1999M09,3891.652,NA,10844.35,26315.33,7983.534,34.43643,NA,NA,4375.099,66338.54,NA,7105.39,NA,NA,13625.83,540.6867,4671.888,41660.92,18363.31,457962,16471.7,NA,418231,8386.521,2830.565,36642.94,330.6408,40286.35,11155.69,27616.29,NA,18173.51,NA,330.6408,NA,25651.53,10303.43,1742.561,39795.89,1459.253,4170.879,4499.393,NA,NA,10385.03,NA,NA,10812.4,7681.861,1126.587,9047.51,NA,72826.7,588952.1
1999M10,3799.495,NA,11548.48,25861.87,8067.724,35.84814,NA,NA,4225.864,68884.97,NA,7139.164,NA,NA,14681.79,486.0596,5152.257,43394.68,18646.11,473614.6,17003.5,NA,431625.7,8415.73,2694.803,39408.92,299.0736,38701.25,12176.87,28180.88,NA,18529,NA,299.0736,NA,25991.34,10733.66,1731.462,42039.58,1584.162,3553.226,4712.953,NA,NA,10503.9,NA,NA,10639.13,8246.015,1283.93,10732.68,NA,76931.1,607880.4
1999M11,3864.082,NA,11914.18,26022.69,7459.548,36.36849,NA,NA,4599.577,75460.77,NA,7357.889,NA,NA,15406.66,550.8788,4443.971,41800.69,19103.87,477631.3,16938.13,NA,435484.3,7957.133,3027.707,38354.33,319.1078,36800,12734.94,28387.56,NA,19322.93,NA,319.1078,NA,26845.66,11472.07,1761.41,42201.81,1605.08,3112.661,4636.582,NA,NA,10591.91,NA,NA,10929.58,7944.149,1279.005,10807.69,NA,74307.19,611382.3
1999M12,3982.079,NA,11716.53,26279.25,8675.623,37.4582,NA,NA,4100.807,68394.7,NA,7061.507,NA,NA,14506.27,545.9331,4511.422,41144.01,19310.01,476896.4,16802.94,NA,434651.1,7768.019,2988.879,40345.16,345.7324,41073.35,13470.73,28200.09,NA,17840.69,NA,345.7324,NA,26194.18,10818.72,1740.7,42296.99,1683.777,3003.765,4457.287,NA,NA,11181.7,NA,NA,10258.83,7865.39,1249.945,10330.28,NA,77793.22,609862.5
2000M01,3361.643,NA,9680.273,26965.23,6279.57,37.32544,NA,NA,3938.306,64174.43,NA,5932.619,NA,NA,13538.59,539.8742,4143.659,36795.84,18947.82,432196.3,16660.89,NA,391874.2,7493.772,2656.478,31960.95,239.6309,33488.78,10560.67,24628.38,NA,16774.04,NA,239.6309,NA,25668.28,10621.2,1494.958,40332.02,1574.773,2999.131,4274.168,NA,NA,9209.494,NA,NA,9150.137,7720.272,1208.188,11099.99,NA,70180.11,553166.2
2000M02,3363.938,NA,11123.85,26707.51,7509.76,37.50004,NA,NA,4344.591,70693.86,NA,6622.36,NA,NA,15474.22,576.007,4291.119,39966.54,19155.68,461009.5,13004.18,NA,426954.7,8099.445,2974.006,38521.46,277.299,38382.09,11284.87,28473.91,NA,19453.48,NA,277.299,NA,27642.33,10161.79,1825.93,34228.13,1510.664,3277.286,4882.469,NA,NA,9419.932,NA,NA,10384.53,7789.847,1329.825,8440.073,NA,74139.73,592407.7
2000M03,4065.461,NA,11550.85,27381.8,8076.925,38.10383,NA,NA,4913.027,79258.97,NA,7273.02,NA,NA,17087.7,700.9104,4899.828,45683.79,19479.62,520246.5,16754.48,NA,477047.5,8017.876,3626.949,44759.09,259.0379,44486.58,12977.7,29691.79,NA,19991.95,NA,259.0379,NA,30865.15,10898.11,2032.346,43307.92,1622.909,3412.772,5293.432,NA,NA,11410.81,NA,NA,11948.07,8397.383,1412.331,11077.16,NA,83219.51,663361.4
2000M04,4442.919,NA,10687.8,26807.2,7606.752,38.6455,NA,NA,4192.154,68502.37,NA,5905.289,NA,NA,14363.9,637.1458,4264.597,38341.1,20284.26,466262.1,16782.44,NA,423599.4,8465.99,2545.401,35716.06,344.9399,41953.01,12187.76,27552.87,NA,18447.3,NA,344.9399,NA,26267.19,9535.253,1926.372,42688.56,1498.822,2967.902,5009.859,NA,NA,10133.81,NA,NA,10326.54,7586.215,1536.385,11329.39,NA,76406.24,597561.2
